:START_ID,:END_ID,relation,:TYPE
100001,203097,"董事长,董事",董事会成员
100002,203097,董事,董事会成员
100003,203097,董事,董事会成员
100004,203097,董事,董事会成员
100005,203097,董事,董事会成员
100006,203097,独立董事,董事会成员
100007,203097,独立董事,董事会成员
100008,203097,独立董事,董事会成员
100009,202796,"董事长,董事",董事会成员
100010,202796,董事,董事会成员
100011,202796,董事,董事会成员
100012,202796,董事,董事会成员
100013,202796,董事,董事会成员
100014,202796,董事,董事会成员
100015,202796,独立董事,董事会成员
100016,202796,独立董事,董事会成员
100017,202796,独立董事,董事会成员
100018,202805,"董事长,董事",董事会成员
100019,202805,董事,董事会成员
100020,202805,董事,董事会成员
100021,202805,董事,董事会成员
100022,202805,独立董事,董事会成员
100023,202805,独立董事,董事会成员
100024,202805,独立董事,董事会成员
100025,201657,"董事长,董事",董事会成员
100026,201657,董事,董事会成员
100027,201657,董事,董事会成员
100028,201657,董事,董事会成员
100029,201657,独立董事,董事会成员
100030,201657,独立董事,董事会成员
100031,201657,独立董事,董事会成员
100032,201837,"董事长,非执行董事",董事会成员
100033,201837,执行董事,董事会成员
100034,201837,执行董事,董事会成员
100035,201837,非执行董事,董事会成员
100036,201837,非执行董事,董事会成员
100037,201837,独立非执行董事,董事会成员
100038,201837,独立非执行董事,董事会成员
100039,201837,独立非执行董事,董事会成员
100040,202355,"董事长,董事",董事会成员
100041,202355,"副董事长,董事",董事会成员
100042,202355,董事,董事会成员
100043,202355,董事,董事会成员
100044,202355,董事,董事会成员
100045,202355,独立董事,董事会成员
100046,202355,独立董事,董事会成员
100047,202355,独立董事,董事会成员
100048,201699,"董事长,董事",董事会成员
100049,201699,董事,董事会成员
100050,201699,董事,董事会成员
100051,201699,董事,董事会成员
100052,201699,董事,董事会成员
100053,201699,董事,董事会成员
100054,201699,独立董事,董事会成员
100055,201699,独立董事,董事会成员
100056,201699,独立董事,董事会成员
100057,200171,"董事长,董事",董事会成员
100058,200171,董事,董事会成员
100059,200171,董事,董事会成员
100060,200171,独立董事,董事会成员
100061,200171,独立董事,董事会成员
100062,201219,"董事长,董事",董事会成员
100063,201219,"副董事长,董事",董事会成员
100064,201219,董事,董事会成员
100065,201219,董事,董事会成员
100066,201219,独立董事,董事会成员
100067,201219,独立董事,董事会成员
100068,201219,独立董事,董事会成员
100069,201907,"董事长,董事",董事会成员
100070,201907,"副董事长,董事",董事会成员
100071,201907,董事,董事会成员
100072,201907,董事,董事会成员
100073,201907,董事,董事会成员
100074,201907,董事,董事会成员
100075,201907,董事,董事会成员
100076,201907,独立董事,董事会成员
100077,201907,独立董事,董事会成员
100078,201907,独立董事,董事会成员
100079,201907,独立董事,董事会成员
100080,202587,"董事长,董事",董事会成员
100081,202587,董事,董事会成员
100082,202587,董事,董事会成员
100083,202587,董事,董事会成员
100084,202587,董事,董事会成员
100085,202587,董事,董事会成员
100086,202587,独立董事,董事会成员
100087,202587,独立董事,董事会成员
100088,202587,独立董事,董事会成员
100089,202320,"董事长,董事",董事会成员
100090,202320,董事,董事会成员
100091,202320,董事,董事会成员
100092,202320,董事,董事会成员
100093,202320,董事,董事会成员
100094,202320,独立董事,董事会成员
100095,202320,独立董事,董事会成员
100096,202320,独立董事,董事会成员
100097,202320,独立董事,董事会成员
100098,202398,"董事长,董事",董事会成员
100099,202398,董事,董事会成员
100100,202398,董事,董事会成员
100101,202398,董事,董事会成员
100102,202398,董事,董事会成员
100103,202398,独立董事,董事会成员
100104,202398,独立董事,董事会成员
100105,202398,独立董事,董事会成员
100106,202558,"董事长,董事",董事会成员
100107,202558,"副董事长,董事",董事会成员
100108,202558,董事,董事会成员
100109,202558,董事,董事会成员
100110,202558,董事,董事会成员
100111,202558,董事,董事会成员
100112,202558,独立董事,董事会成员
100113,202558,独立董事,董事会成员
100114,202558,独立董事,董事会成员
100115,200493,"董事长,董事",董事会成员
100116,200493,"副董事长,董事",董事会成员
100117,200493,董事,董事会成员
100118,200493,董事,董事会成员
100119,200493,董事,董事会成员
100120,200493,董事,董事会成员
100121,200493,独立董事,董事会成员
100122,200493,独立董事,董事会成员
100123,200493,独立董事,董事会成员
100124,202006,"董事长,董事",董事会成员
100125,202006,董事,董事会成员
100126,202006,董事,董事会成员
100127,202006,董事,董事会成员
100128,202006,董事,董事会成员
100129,202006,董事,董事会成员
100130,202006,独立董事,董事会成员
100131,202006,独立董事,董事会成员
100132,202006,独立董事,董事会成员
100133,201051,"董事长,董事",董事会成员
100134,201051,"副董事长,董事",董事会成员
100135,201051,董事,董事会成员
100136,201051,董事,董事会成员
100137,201051,董事,董事会成员
100138,201051,董事,董事会成员
100139,201051,独立董事,董事会成员
100140,201051,独立董事,董事会成员
100141,201051,独立董事,董事会成员
100142,200839,"董事长,董事",董事会成员
100143,200839,董事,董事会成员
100144,200839,董事,董事会成员
100145,200839,董事,董事会成员
100146,200839,董事,董事会成员
100147,200839,董事,董事会成员
100148,200839,董事,董事会成员
100149,200839,董事,董事会成员
100150,200839,独立董事,董事会成员
100151,200839,独立董事,董事会成员
100152,200839,独立董事,董事会成员
100153,200839,独立董事,董事会成员
100154,202465,"代董事长,董事",董事会成员
100155,202465,董事,董事会成员
100156,202465,董事,董事会成员
100157,202465,董事,董事会成员
100158,202465,独立董事,董事会成员
100159,202465,独立董事,董事会成员
100160,202465,独立董事,董事会成员
100161,202465,独立董事,董事会成员
100162,202125,"董事长,董事",董事会成员
100163,202125,"副董事长,董事",董事会成员
100164,202125,董事,董事会成员
100165,202125,董事,董事会成员
100166,202125,董事,董事会成员
100167,202125,董事,董事会成员
100168,202125,独立董事,董事会成员
100169,202125,独立董事,董事会成员
100170,202125,独立董事,董事会成员
100171,201166,"董事长,董事",董事会成员
100172,201166,董事,董事会成员
100173,201166,董事,董事会成员
100174,201166,董事,董事会成员
100175,201166,董事,董事会成员
100176,201166,董事,董事会成员
100177,201166,独立董事,董事会成员
100178,201166,独立董事,董事会成员
100179,201166,独立董事,董事会成员
100180,203232,"董事长,董事",董事会成员
100181,203232,"副董事长,董事",董事会成员
100182,203232,董事,董事会成员
100183,203232,董事,董事会成员
100184,203232,董事,董事会成员
100185,203232,董事,董事会成员
100186,203232,独立董事,董事会成员
100187,203232,独立董事,董事会成员
100188,203232,独立董事,董事会成员
100189,202744,"董事长,董事",董事会成员
100190,202744,董事,董事会成员
100191,202744,董事,董事会成员
100192,202744,董事,董事会成员
100193,202744,独立董事,董事会成员
100194,202744,独立董事,董事会成员
100195,202744,独立董事,董事会成员
100196,202784,"董事长,董事",董事会成员
100197,202784,董事,董事会成员
100198,202784,董事,董事会成员
100199,202784,董事,董事会成员
100200,202784,独立董事,董事会成员
100201,202784,独立董事,董事会成员
100202,202784,独立董事,董事会成员
100203,202304,"董事长,董事",董事会成员
100204,202304,"副董事长,董事",董事会成员
100205,202304,董事,董事会成员
100206,202304,董事,董事会成员
100207,202304,董事,董事会成员
100208,202304,董事,董事会成员
100209,202304,独立董事,董事会成员
100210,202304,独立董事,董事会成员
100211,202304,独立董事,董事会成员
100212,203044,"董事长,董事",董事会成员
100213,203044,"副董事长,董事",董事会成员
100214,203044,董事,董事会成员
100215,203044,董事,董事会成员
100216,203044,独立董事,董事会成员
100217,203044,独立董事,董事会成员
100218,203044,独立董事,董事会成员
100219,202367,"董事长,董事",董事会成员
100220,202367,董事,董事会成员
100221,202367,董事,董事会成员
100222,202367,董事,董事会成员
100223,202367,独立董事,董事会成员
100224,202367,独立董事,董事会成员
100225,202367,独立董事,董事会成员
100226,201687,"董事长,董事",董事会成员
100227,201687,"副董事长,董事",董事会成员
100228,201687,"副董事长,董事",董事会成员
100229,201687,董事,董事会成员
100230,201687,董事,董事会成员
100231,201687,董事,董事会成员
100232,201687,独立董事,董事会成员
100233,201687,独立董事,董事会成员
100234,201687,独立董事,董事会成员
100235,203505,"董事长,董事",董事会成员
100236,203505,董事,董事会成员
100237,203505,董事,董事会成员
100238,203505,董事,董事会成员
100239,203505,独立董事,董事会成员
100240,203505,独立董事,董事会成员
100241,203505,独立董事,董事会成员
100242,201915,"董事长,董事",董事会成员
100243,201915,"副董事长,董事",董事会成员
100244,201915,董事,董事会成员
100245,201915,董事,董事会成员
100246,201915,董事,董事会成员
100247,201915,董事,董事会成员
100248,201915,独立董事,董事会成员
100249,201915,独立董事,董事会成员
100250,201915,独立董事,董事会成员
100251,202270,"董事长,董事",董事会成员
100252,202270,董事,董事会成员
100253,202270,董事,董事会成员
100254,202270,董事,董事会成员
100255,202270,独立董事,董事会成员
100256,202270,独立董事,董事会成员
100257,202270,独立董事,董事会成员
100258,202854,"董事长,董事",董事会成员
100259,202854,董事,董事会成员
100260,202854,董事,董事会成员
100261,202854,独立董事,董事会成员
100262,202854,独立董事,董事会成员
100263,202666,"董事长,董事",董事会成员
100264,202666,"副董事长,董事",董事会成员
100265,202666,"副董事长,董事",董事会成员
100266,202666,董事,董事会成员
100267,202666,董事,董事会成员
100268,202666,董事,董事会成员
100269,202666,独立董事,董事会成员
100270,202666,独立董事,董事会成员
100271,202666,独立董事,董事会成员
100272,201375,"董事长,执行董事",董事会成员
100273,201375,"副董事长,非执行董事",董事会成员
100274,201375,执行董事,董事会成员
100275,201375,执行董事,董事会成员
100276,201375,执行董事,董事会成员
100277,201375,独立非执行董事,董事会成员
100278,201375,独立非执行董事,董事会成员
100279,201375,独立非执行董事,董事会成员
100280,201375,独立非执行董事,董事会成员
100281,202131,"董事长,董事",董事会成员
100282,202131,董事,董事会成员
100283,202131,董事,董事会成员
100284,202131,董事,董事会成员
100285,202131,董事,董事会成员
100286,202131,董事,董事会成员
100287,202131,独立董事,董事会成员
100288,202131,独立董事,董事会成员
100289,202131,独立董事,董事会成员
100290,201314,"董事长,董事",董事会成员
100291,201314,"副董事长,董事",董事会成员
100292,201314,董事,董事会成员
100293,201314,董事,董事会成员
100294,201314,董事,董事会成员
100295,201314,董事,董事会成员
100296,201314,董事,董事会成员
100297,201314,独立董事,董事会成员
100298,201314,独立董事,董事会成员
100299,201314,独立董事,董事会成员
100300,201314,独立董事,董事会成员
100301,202658,"董事长,董事",董事会成员
100302,202658,董事,董事会成员
100303,202658,董事,董事会成员
100304,202658,董事,董事会成员
100305,202658,独立董事,董事会成员
100306,202658,独立董事,董事会成员
100307,202658,独立董事,董事会成员
100308,202674,"董事长,董事",董事会成员
100309,202674,董事,董事会成员
100310,202674,董事,董事会成员
100311,202674,董事,董事会成员
100312,202674,董事,董事会成员
100313,202674,董事,董事会成员
100314,202674,董事,董事会成员
100315,202674,独立董事,董事会成员
100316,202674,独立董事,董事会成员
100317,202674,独立董事,董事会成员
100318,200927,"董事长,董事",董事会成员
100319,200927,"副董事长,董事",董事会成员
100320,200927,"副董事长,董事",董事会成员
100321,200927,董事,董事会成员
100322,200927,董事,董事会成员
100323,200927,董事,董事会成员
100324,200927,独立董事,董事会成员
100325,200927,独立董事,董事会成员
100326,200927,独立董事,董事会成员
100327,201408,"董事长,董事",董事会成员
100328,201408,董事,董事会成员
100329,201408,董事,董事会成员
100330,201408,董事,董事会成员
100331,201408,董事,董事会成员
100332,201408,董事,董事会成员
100333,201408,独立董事,董事会成员
100334,201408,独立董事,董事会成员
100335,201408,独立董事,董事会成员
100336,201220,"董事长,董事",董事会成员
100337,201220,"副董事长,董事",董事会成员
100338,201220,董事,董事会成员
100339,201220,董事,董事会成员
100340,201220,董事,董事会成员
100341,201220,董事,董事会成员
100342,201220,独立董事,董事会成员
100343,201220,独立董事,董事会成员
100344,201220,独立董事,董事会成员
100345,203436,"董事长,董事",董事会成员
100346,203436,董事,董事会成员
100347,203436,董事,董事会成员
100348,203436,董事,董事会成员
100349,203436,董事,董事会成员
100350,203436,董事,董事会成员
100351,203436,独立董事,董事会成员
100352,203436,独立董事,董事会成员
100353,203436,独立董事,董事会成员
100354,201598,"董事长,董事",董事会成员
100355,201598,董事,董事会成员
100356,201598,董事,董事会成员
100357,201598,董事,董事会成员
100358,201598,董事,董事会成员
100359,201598,董事,董事会成员
100360,201598,独立董事,董事会成员
100361,201598,独立董事,董事会成员
100362,201598,独立董事,董事会成员
100363,200233,"董事长,董事",董事会成员
100364,200233,董事,董事会成员
100365,200233,董事,董事会成员
100366,200233,董事,董事会成员
100367,200233,董事,董事会成员
100368,200233,董事,董事会成员
100369,200233,独立董事,董事会成员
100370,200233,独立董事,董事会成员
100371,200233,独立董事,董事会成员
100372,200767,"董事长,董事",董事会成员
100373,200767,"副董事长,董事",董事会成员
100374,200767,"副董事长,董事",董事会成员
100375,200767,董事,董事会成员
100376,200767,董事,董事会成员
100377,200767,董事,董事会成员
100378,200767,独立董事,董事会成员
100379,200767,独立董事,董事会成员
100380,200767,独立董事,董事会成员
100381,201594,"董事长,董事",董事会成员
100382,201594,董事,董事会成员
100383,201594,董事,董事会成员
100384,201594,董事,董事会成员
100385,201594,独立董事,董事会成员
100386,201594,独立董事,董事会成员
100387,201594,独立董事,董事会成员
100388,202499,"董事长,董事",董事会成员
100389,202499,董事,董事会成员
100390,202499,董事,董事会成员
100391,202499,董事,董事会成员
100392,202499,董事,董事会成员
100393,202499,董事,董事会成员
100394,202499,董事,董事会成员
100395,202499,董事,董事会成员
100396,202499,董事,董事会成员
100397,202499,董事,董事会成员
100398,202499,独立董事,董事会成员
100399,202499,独立董事,董事会成员
100400,202499,独立董事,董事会成员
100401,202499,独立董事,董事会成员
100402,202499,独立董事,董事会成员
100403,202663,"董事长,董事",董事会成员
100404,202663,董事,董事会成员
100405,202663,董事,董事会成员
100406,202663,独立董事,董事会成员
100407,202663,独立董事,董事会成员
100408,201104,"名誉董事长,董事",董事会成员
100409,201104,"董事长,董事",董事会成员
100410,201104,"副董事长,董事",董事会成员
100411,201104,董事,董事会成员
100412,201104,董事,董事会成员
100413,201104,独立董事,董事会成员
100414,201104,独立董事,董事会成员
100415,201104,独立董事,董事会成员
100416,201104,独立董事,董事会成员
100417,201147,"董事长,董事",董事会成员
100418,201147,董事,董事会成员
100419,201147,董事,董事会成员
100420,201147,独立董事,董事会成员
100421,201147,独立董事,董事会成员
100422,201147,独立董事,董事会成员
100423,203281,"董事长,董事",董事会成员
100424,203281,董事,董事会成员
100425,203281,董事,董事会成员
100426,203281,董事,董事会成员
100427,203281,董事,董事会成员
100428,203281,董事,董事会成员
100429,203281,独立董事,董事会成员
100430,203281,独立董事,董事会成员
100431,203281,独立董事,董事会成员
100432,202516,"董事长,董事",董事会成员
100433,202516,董事,董事会成员
100434,202516,董事,董事会成员
100435,202516,董事,董事会成员
100436,202516,董事,董事会成员
100437,202516,独立董事,董事会成员
100438,202516,独立董事,董事会成员
100439,202516,独立董事,董事会成员
100440,200866,"董事长,董事",董事会成员
100441,200866,"副董事长,董事",董事会成员
100442,200866,董事,董事会成员
100443,200866,董事,董事会成员
100444,200866,董事,董事会成员
100445,200866,董事,董事会成员
100446,200866,独立董事,董事会成员
100447,200866,独立董事,董事会成员
100448,200866,独立董事,董事会成员
100449,203009,"董事长,董事",董事会成员
100450,203009,董事,董事会成员
100451,203009,董事,董事会成员
100452,203009,董事,董事会成员
100453,203009,董事,董事会成员
100454,203009,董事,董事会成员
100455,203009,独立董事,董事会成员
100456,203009,独立董事,董事会成员
100457,203009,独立董事,董事会成员
100458,201946,"董事长,董事",董事会成员
100459,201946,"副董事长,董事",董事会成员
100460,201946,董事,董事会成员
100461,201946,董事,董事会成员
100462,201946,董事,董事会成员
100463,201946,董事,董事会成员
100464,201946,独立董事,董事会成员
100465,201946,独立董事,董事会成员
100466,201946,独立董事,董事会成员
100467,200696,"董事长,董事",董事会成员
100468,200696,董事,董事会成员
100469,200696,董事,董事会成员
100470,200696,董事,董事会成员
100471,200696,独立董事,董事会成员
100472,200696,独立董事,董事会成员
100473,200696,独立董事,董事会成员
100474,201466,"董事长,董事",董事会成员
100475,201466,"副董事长,董事",董事会成员
100476,201466,董事,董事会成员
100477,201466,董事,董事会成员
100478,201466,董事,董事会成员
100479,201466,董事,董事会成员
100480,201466,独立董事,董事会成员
100481,201466,独立董事,董事会成员
100482,201466,独立董事,董事会成员
100483,201239,"董事长,董事",董事会成员
100484,201239,"副董事长,董事",董事会成员
100485,201239,"副董事长,董事",董事会成员
100486,201239,董事,董事会成员
100487,201239,董事,董事会成员
100488,201239,董事,董事会成员
100489,201239,独立董事,董事会成员
100490,201239,独立董事,董事会成员
100491,201239,独立董事,董事会成员
100492,201205,"董事长,董事",董事会成员
100493,201205,"副董事长,董事",董事会成员
100494,201205,董事,董事会成员
100495,201205,独立董事,董事会成员
100496,201205,独立董事,董事会成员
100497,202695,名誉董事长,董事会成员
100498,202695,"董事局主席,董事",董事会成员
100499,202695,"董事局副主席,董事",董事会成员
100500,202695,"董事局副主席,董事",董事会成员
100501,202695,董事,董事会成员
100502,202695,董事,董事会成员
100503,202695,董事,董事会成员
100504,202695,董事,董事会成员
100505,202695,董事,董事会成员
100506,202695,董事,董事会成员
100507,202695,董事,董事会成员
100508,202695,独立董事,董事会成员
100509,202695,独立董事,董事会成员
100510,202695,独立董事,董事会成员
100511,202695,独立董事,董事会成员
100512,202555,"董事长,董事",董事会成员
100513,202555,"副董事长,董事",董事会成员
100514,202555,"副董事长,董事",董事会成员
100515,202555,董事,董事会成员
100516,202555,董事,董事会成员
100517,202555,董事,董事会成员
100518,202555,独立董事,董事会成员
100519,202555,独立董事,董事会成员
100520,202555,独立董事,董事会成员
100521,201213,"董事长,董事",董事会成员
100522,201213,董事,董事会成员
100523,201213,董事,董事会成员
100524,201213,董事,董事会成员
100525,201213,独立董事,董事会成员
100526,201213,独立董事,董事会成员
100527,201213,独立董事,董事会成员
100528,202921,"董事长,董事",董事会成员
100529,202921,董事,董事会成员
100530,202921,董事,董事会成员
100531,202921,董事,董事会成员
100532,202921,独立董事,董事会成员
100533,202921,独立董事,董事会成员
100534,202921,独立董事,董事会成员
100535,203532,"董事长,董事",董事会成员
100536,203532,"副董事长,董事",董事会成员
100537,203532,董事,董事会成员
100538,203532,董事,董事会成员
100539,203532,董事,董事会成员
100540,203532,董事,董事会成员
100541,203532,独立董事,董事会成员
100542,203532,独立董事,董事会成员
100543,203532,独立董事,董事会成员
100544,202264,"董事长,董事",董事会成员
100545,202264,"副董事长,董事",董事会成员
100546,202264,董事,董事会成员
100547,202264,董事,董事会成员
100548,202264,董事,董事会成员
100549,202264,董事,董事会成员
100550,202264,独立董事,董事会成员
100551,202264,独立董事,董事会成员
100552,202264,独立董事,董事会成员
100553,202202,"董事长,董事",董事会成员
100554,202202,董事,董事会成员
100555,202202,董事,董事会成员
100556,202202,独立董事,董事会成员
100557,202202,独立董事,董事会成员
100558,202202,独立董事,董事会成员
100559,201182,"董事长,董事",董事会成员
100560,201182,董事,董事会成员
100561,201182,董事,董事会成员
100562,201182,董事,董事会成员
100563,201182,独立董事,董事会成员
100564,201182,独立董事,董事会成员
100565,201182,独立董事,董事会成员
100566,201182,职工董事,董事会成员
100567,201182,职工董事,董事会成员
100568,200732,"董事长,董事",董事会成员
100569,200732,"副董事长,董事",董事会成员
100570,200732,董事,董事会成员
100571,200732,董事,董事会成员
100572,200732,董事,董事会成员
100573,200732,独立董事,董事会成员
100574,200732,独立董事,董事会成员
100575,200732,独立董事,董事会成员
100576,201738,"董事长,董事",董事会成员
100577,201738,"副董事长,董事",董事会成员
100578,201738,董事,董事会成员
100579,201738,董事,董事会成员
100580,201738,董事,董事会成员
100581,201738,董事,董事会成员
100582,201738,董事,董事会成员
100583,201738,董事,董事会成员
100584,201738,独立董事,董事会成员
100585,201738,独立董事,董事会成员
100586,201738,独立董事,董事会成员
100587,201738,独立董事,董事会成员
100588,202783,"董事长,董事",董事会成员
100589,202783,"副董事长,董事",董事会成员
100590,202783,董事,董事会成员
100591,202783,董事,董事会成员
100592,202783,董事,董事会成员
100593,202783,董事,董事会成员
100594,202783,董事,董事会成员
100595,202783,独立董事,董事会成员
100596,202783,独立董事,董事会成员
100597,202783,独立董事,董事会成员
100598,202783,独立董事,董事会成员
100599,201240,"董事长,董事",董事会成员
100600,201240,董事,董事会成员
100601,201240,董事,董事会成员
100602,201240,董事,董事会成员
100603,201240,独立董事,董事会成员
100604,201240,独立董事,董事会成员
100605,201240,独立董事,董事会成员
100606,200832,"董事长,董事",董事会成员
100607,200832,"副董事长,董事",董事会成员
100608,200832,"副董事长,董事",董事会成员
100609,200832,董事,董事会成员
100610,200832,董事,董事会成员
100611,200832,董事,董事会成员
100612,200832,董事,董事会成员
100613,200832,独立董事,董事会成员
100614,200832,独立董事,董事会成员
100615,200832,独立董事,董事会成员
100616,200832,独立董事,董事会成员
100617,201649,"董事长,董事",董事会成员
100618,201649,董事,董事会成员
100619,201649,董事,董事会成员
100620,201649,董事,董事会成员
100621,201649,董事,董事会成员
100622,201649,董事,董事会成员
100623,201649,独立董事,董事会成员
100624,201649,独立董事,董事会成员
100625,201649,独立董事,董事会成员
100626,200402,"董事长,董事",董事会成员
100627,200402,"副董事长,董事",董事会成员
100628,200402,董事,董事会成员
100629,200402,董事,董事会成员
100630,200402,董事,董事会成员
100631,200402,董事,董事会成员
100632,200402,独立董事,董事会成员
100633,200402,独立董事,董事会成员
100634,200402,独立董事,董事会成员
100635,203016,"董事长,董事",董事会成员
100636,203016,"副董事长,董事",董事会成员
100637,203016,董事,董事会成员
100638,203016,董事,董事会成员
100639,203016,独立董事,董事会成员
100640,203016,独立董事,董事会成员
100641,203016,独立董事,董事会成员
100642,202777,"董事长,董事",董事会成员
100643,202777,董事,董事会成员
100644,202777,董事,董事会成员
100645,202777,董事,董事会成员
100646,202777,董事,董事会成员
100647,202777,董事,董事会成员
100648,202777,董事,董事会成员
100649,202777,独立董事,董事会成员
100650,202777,独立董事,董事会成员
100651,202777,独立董事,董事会成员
100652,202777,独立董事,董事会成员
100653,201306,"董事长,董事",董事会成员
100654,201306,董事,董事会成员
100655,201306,董事,董事会成员
100656,201306,董事,董事会成员
100657,201306,董事,董事会成员
100658,201306,独立董事,董事会成员
100659,201306,独立董事,董事会成员
100660,201306,独立董事,董事会成员
100661,202043,"董事长,董事",董事会成员
100662,202043,董事,董事会成员
100663,202043,董事,董事会成员
100664,202043,董事,董事会成员
100665,202043,董事,董事会成员
100666,202043,董事,董事会成员
100667,202043,独立董事,董事会成员
100668,202043,独立董事,董事会成员
100669,202043,独立董事,董事会成员
100670,200439,"董事长,董事",董事会成员
100671,200439,"副董事长,董事",董事会成员
100672,200439,董事,董事会成员
100673,200439,董事,董事会成员
100674,200439,董事,董事会成员
100675,200439,董事,董事会成员
100676,200439,独立董事,董事会成员
100677,200439,独立董事,董事会成员
100678,200439,独立董事,董事会成员
100679,201091,"董事长,执行董事",董事会成员
100680,201091,"副董事长,执行董事",董事会成员
100681,201091,执行董事,董事会成员
100682,201091,执行董事,董事会成员
100683,201091,非执行董事,董事会成员
100684,201091,非执行董事,董事会成员
100685,201091,非执行董事,董事会成员
100686,201091,非执行董事,董事会成员
100687,201091,非执行董事,董事会成员
100688,201091,独立非执行董事,董事会成员
100689,201091,独立非执行董事,董事会成员
100690,201091,独立非执行董事,董事会成员
100691,201091,独立非执行董事,董事会成员
100692,201091,独立非执行董事,董事会成员
100693,200929,"董事长,董事",董事会成员
100694,200929,"副董事长,董事",董事会成员
100695,200929,"副董事长,董事",董事会成员
100696,200929,董事,董事会成员
100697,200929,董事,董事会成员
100698,200929,独立董事,董事会成员
100699,200929,独立董事,董事会成员
100700,200929,独立董事,董事会成员
100701,202995,"董事长,董事",董事会成员
100702,202995,"副董事长,董事",董事会成员
100703,202995,董事,董事会成员
100704,202995,董事,董事会成员
100705,202995,独立董事,董事会成员
100706,202995,独立董事,董事会成员
100707,202995,独立董事,董事会成员
100708,201259,"董事长,董事",董事会成员
100709,201259,"副董事长,董事",董事会成员
100710,201259,董事,董事会成员
100711,201259,董事,董事会成员
100712,201259,董事,董事会成员
100713,201259,董事,董事会成员
100714,201259,董事,董事会成员
100715,201259,独立董事,董事会成员
100716,201259,独立董事,董事会成员
100717,201259,独立董事,董事会成员
100718,201259,独立董事,董事会成员
100719,202906,"董事长,董事",董事会成员
100720,202906,董事,董事会成员
100721,202906,董事,董事会成员
100722,202906,董事,董事会成员
100723,202906,董事,董事会成员
100724,202906,董事,董事会成员
100725,202906,独立董事,董事会成员
100726,202906,独立董事,董事会成员
100727,202906,独立董事,董事会成员
100728,201634,"董事长,董事",董事会成员
100729,201634,"副董事长,董事",董事会成员
100730,201634,董事,董事会成员
100731,201634,董事,董事会成员
100732,201634,独立董事,董事会成员
100733,201634,独立董事,董事会成员
100734,201634,独立董事,董事会成员
100735,200784,"董事长,董事",董事会成员
100736,200784,"副董事长,董事",董事会成员
100737,200784,董事,董事会成员
100738,200784,独立董事,董事会成员
100739,200784,独立董事,董事会成员
100740,201323,"董事长,董事",董事会成员
100741,201323,"副董事长,董事",董事会成员
100742,201323,董事,董事会成员
100743,201323,董事,董事会成员
100744,201323,董事,董事会成员
100745,201323,董事,董事会成员
100746,201323,独立董事,董事会成员
100747,201323,独立董事,董事会成员
100748,201323,独立董事,董事会成员
100749,200952,"董事长,董事",董事会成员
100750,200952,董事,董事会成员
100751,200952,董事,董事会成员
100752,200952,董事,董事会成员
100753,200952,董事,董事会成员
100754,200952,董事,董事会成员
100755,200952,董事,董事会成员
100756,200952,董事,董事会成员
100757,200952,独立董事,董事会成员
100758,200952,独立董事,董事会成员
100759,200952,独立董事,董事会成员
100760,200952,独立董事,董事会成员
100761,203056,"董事长,董事",董事会成员
100762,203056,"副董事长,董事",董事会成员
100763,203056,"副董事长,董事",董事会成员
100764,203056,董事,董事会成员
100765,203056,董事,董事会成员
100766,203056,董事,董事会成员
100767,203056,董事,董事会成员
100768,203056,独立董事,董事会成员
100769,203056,独立董事,董事会成员
100770,203056,独立董事,董事会成员
100771,200921,"董事长,董事",董事会成员
100772,200921,"副董事长,职工董事",董事会成员
100773,200921,董事,董事会成员
100774,200921,独立董事,董事会成员
100775,200921,独立董事,董事会成员
100776,200921,独立董事,董事会成员
100777,200921,职工董事,董事会成员
100778,202534,"董事长,董事",董事会成员
100779,202534,董事,董事会成员
100780,202534,董事,董事会成员
100781,202534,董事,董事会成员
100782,202534,董事,董事会成员
100783,202534,董事,董事会成员
100784,202534,董事,董事会成员
100785,202534,独立董事,董事会成员
100786,202534,独立董事,董事会成员
100787,202534,独立董事,董事会成员
100788,202534,独立董事,董事会成员
100789,203133,"董事长,董事",董事会成员
100790,203133,董事,董事会成员
100791,203133,董事,董事会成员
100792,203133,独立董事,董事会成员
100793,203133,独立董事,董事会成员
100794,203133,独立董事,董事会成员
100795,203133,职工董事,董事会成员
100796,202829,"董事长,董事",董事会成员
100797,202829,"副董事长,董事",董事会成员
100798,202829,董事,董事会成员
100799,202829,董事,董事会成员
100800,202829,董事,董事会成员
100801,202829,独立董事,董事会成员
100802,202829,独立董事,董事会成员
100803,202829,独立董事,董事会成员
100804,200141,"董事长,董事",董事会成员
100805,200141,"副董事长,董事",董事会成员
100806,200141,董事,董事会成员
100807,200141,董事,董事会成员
100808,200141,独立董事,董事会成员
100809,200141,独立董事,董事会成员
100810,200141,独立董事,董事会成员
100811,203414,"董事长,董事",董事会成员
100812,203414,"副董事长,董事",董事会成员
100813,203414,董事,董事会成员
100814,203414,董事,董事会成员
100815,203414,独立董事,董事会成员
100816,203414,独立董事,董事会成员
100817,203414,独立董事,董事会成员
100818,201829,"董事长,董事",董事会成员
100819,201829,董事,董事会成员
100820,201829,董事,董事会成员
100821,201829,董事,董事会成员
100822,201829,董事,董事会成员
100823,201829,董事,董事会成员
100824,201829,独立董事,董事会成员
100825,201829,独立董事,董事会成员
100826,201829,独立董事,董事会成员
100827,200578,"董事长,执行董事",董事会成员
100828,200578,执行董事,董事会成员
