:START_ID,:END_ID,relation,:TYPE
202740,300011,概念属于,概念属于
200633,300011,概念属于,概念属于
201964,300011,概念属于,概念属于
200907,300011,概念属于,概念属于
200926,300011,概念属于,概念属于
202861,300011,概念属于,概念属于
201381,300011,概念属于,概念属于
201267,300011,概念属于,概念属于
203414,300011,概念属于,概念属于
201202,300011,概念属于,概念属于
201179,300012,概念属于,概念属于
200099,300012,概念属于,概念属于
200745,300012,概念属于,概念属于
202821,300012,概念属于,概念属于
200758,300012,概念属于,概念属于
201616,300012,概念属于,概念属于
202781,300012,概念属于,概念属于
200272,300012,概念属于,概念属于
200515,300012,概念属于,概念属于
200446,300012,概念属于,概念属于
201472,300012,概念属于,概念属于
200721,300012,概念属于,概念属于
201305,300012,概念属于,概念属于
200182,300012,概念属于,概念属于
202497,300012,概念属于,概念属于
202769,300012,概念属于,概念属于
202706,300012,概念属于,概念属于
203140,300012,概念属于,概念属于
200570,300013,概念属于,概念属于
201164,300013,概念属于,概念属于
201801,300013,概念属于,概念属于
201111,300013,概念属于,概念属于
201494,300013,概念属于,概念属于
200698,300013,概念属于,概念属于
200583,300013,概念属于,概念属于
200932,300013,概念属于,概念属于
202311,300013,概念属于,概念属于
200695,300014,概念属于,概念属于
200282,300014,概念属于,概念属于
200927,300014,概念属于,概念属于
202474,300014,概念属于,概念属于
203042,300014,概念属于,概念属于
201585,300014,概念属于,概念属于
201913,300014,概念属于,概念属于
200786,300014,概念属于,概念属于
203166,300014,概念属于,概念属于
202772,300014,概念属于,概念属于
202748,300015,概念属于,概念属于
201508,300015,概念属于,概念属于
202007,300015,概念属于,概念属于
201641,300015,概念属于,概念属于
201616,300015,概念属于,概念属于
201952,300015,概念属于,概念属于
201414,300015,概念属于,概念属于
203392,300015,概念属于,概念属于
200199,300015,概念属于,概念属于
201664,300015,概念属于,概念属于
202065,300015,概念属于,概念属于
201908,300015,概念属于,概念属于
201901,300015,概念属于,概念属于
201528,300015,概念属于,概念属于
200705,300015,概念属于,概念属于
200866,300015,概念属于,概念属于
202843,300015,概念属于,概念属于
200872,300015,概念属于,概念属于
201518,300015,概念属于,概念属于
200453,300015,概念属于,概念属于
200159,300015,概念属于,概念属于
203332,300015,概念属于,概念属于
200547,300015,概念属于,概念属于
202683,300015,概念属于,概念属于
202278,300015,概念属于,概念属于
202550,300015,概念属于,概念属于
201727,300015,概念属于,概念属于
200173,300015,概念属于,概念属于
200738,300015,概念属于,概念属于
203000,300015,概念属于,概念属于
200923,300015,概念属于,概念属于
202487,300015,概念属于,概念属于
201104,300015,概念属于,概念属于
201440,300015,概念属于,概念属于
200990,300015,概念属于,概念属于
200643,300015,概念属于,概念属于
202274,300015,概念属于,概念属于
200125,300015,概念属于,概念属于
203467,300015,概念属于,概念属于
203097,300015,概念属于,概念属于
202230,300015,概念属于,概念属于
201087,300015,概念属于,概念属于
202141,300015,概念属于,概念属于
201340,300015,概念属于,概念属于
200253,300015,概念属于,概念属于
202041,300015,概念属于,概念属于
200922,300015,概念属于,概念属于
202573,300015,概念属于,概念属于
201285,300015,概念属于,概念属于
201444,300016,概念属于,概念属于
200814,300016,概念属于,概念属于
200795,300016,概念属于,概念属于
200637,300016,概念属于,概念属于
201709,300016,概念属于,概念属于
201151,300016,概念属于,概念属于
201874,300016,概念属于,概念属于
201735,300016,概念属于,概念属于
200832,300016,概念属于,概念属于
200284,300016,概念属于,概念属于
201944,300016,概念属于,概念属于
202478,300016,概念属于,概念属于
201499,300016,概念属于,概念属于
202270,300016,概念属于,概念属于
201589,300016,概念属于,概念属于
200705,300016,概念属于,概念属于
202843,300016,概念属于,概念属于
201495,300016,概念属于,概念属于
202921,300016,概念属于,概念属于
203242,300016,概念属于,概念属于
203268,300016,概念属于,概念属于
202629,300016,概念属于,概念属于
200806,300016,概念属于,概念属于
201017,300016,概念属于,概念属于
201449,300016,概念属于,概念属于
202067,300016,概念属于,概念属于
200108,300016,概念属于,概念属于
201331,300016,概念属于,概念属于
201738,300016,概念属于,概念属于
200252,300016,概念属于,概念属于
202119,300016,概念属于,概念属于
200376,300016,概念属于,概念属于
200317,300016,概念属于,概念属于
200047,300016,概念属于,概念属于
202667,300016,概念属于,概念属于
202876,300016,概念属于,概念属于
201679,300016,概念属于,概念属于
201990,300016,概念属于,概念属于
201859,300016,概念属于,概念属于
202477,300016,概念属于,概念属于
202430,300016,概念属于,概念属于
201289,300016,概念属于,概念属于
201285,300016,概念属于,概念属于
202324,300016,概念属于,概念属于
201280,300016,概念属于,概念属于
202534,300016,概念属于,概念属于
201832,300016,概念属于,概念属于
200665,300016,概念属于,概念属于
203147,300016,概念属于,概念属于
200939,300016,概念属于,概念属于
200559,300016,概念属于,概念属于
201900,300016,概念属于,概念属于
202789,300016,概念属于,概念属于
201048,300016,概念属于,概念属于
201648,300016,概念属于,概念属于
200077,300016,概念属于,概念属于
201950,300016,概念属于,概念属于
200377,300016,概念属于,概念属于
203464,300016,概念属于,概念属于
202668,300016,概念属于,概念属于
201551,300016,概念属于,概念属于
201962,300016,概念属于,概念属于
203450,300016,概念属于,概念属于
201702,300016,概念属于,概念属于
202595,300016,概念属于,概念属于
203298,300016,概念属于,概念属于
200140,300017,概念属于,概念属于
200968,300017,概念属于,概念属于
201922,300017,概念属于,概念属于
201165,300017,概念属于,概念属于
201022,300017,概念属于,概念属于
201616,300017,概念属于,概念属于
200645,300017,概念属于,概念属于
202855,300017,概念属于,概念属于
200532,300017,概念属于,概念属于
200589,300017,概念属于,概念属于
203471,300017,概念属于,概念属于
201518,300017,概念属于,概念属于
200216,300017,概念属于,概念属于
201924,300017,概念属于,概念属于
200453,300017,概念属于,概念属于
202552,300017,概念属于,概念属于
201029,300017,概念属于,概念属于
203056,300017,概念属于,概念属于
201929,300017,概念属于,概念属于
200476,300017,概念属于,概念属于
201595,300017,概念属于,概念属于
200755,300017,概念属于,概念属于
202127,300017,概念属于,概念属于
200848,300017,概念属于,概念属于
203532,300017,概念属于,概念属于
200122,300017,概念属于,概念属于
200728,300017,概念属于,概念属于
201894,300017,概念属于,概念属于
200173,300017,概念属于,概念属于
201111,300017,概念属于,概念属于
203362,300017,概念属于,概念属于
203289,300017,概念属于,概念属于
203209,300017,概念属于,概念属于
200854,300017,概念属于,概念属于
200897,300017,概念属于,概念属于
200567,300017,概念属于,概念属于
201865,300017,概念属于,概念属于
201981,300017,概念属于,概念属于
200194,300017,概念属于,概念属于
200123,300017,概念属于,概念属于
201102,300017,概念属于,概念属于
200149,300017,概念属于,概念属于
201101,300017,概念属于,概念属于
202872,300017,概念属于,概念属于
201041,300017,概念属于,概念属于
201472,300017,概念属于,概念属于
202063,300017,概念属于,概念属于
202072,300017,概念属于,概念属于
202967,300017,概念属于,概念属于
200742,300017,概念属于,概念属于
202759,300017,概念属于,概念属于
203040,300017,概念属于,概念属于
201004,300017,概念属于,概念属于
201400,300017,概念属于,概念属于
200659,300017,概念属于,概念属于
201358,300017,概念属于,概念属于
200724,300017,概念属于,概念属于
200534,300017,概念属于,概念属于
200880,300017,概念属于,概念属于
202252,300017,概念属于,概念属于
201354,300017,概念属于,概念属于
200477,300017,概念属于,概念属于
202596,300017,概念属于,概念属于
202505,300017,概念属于,概念属于
200713,300017,概念属于,概念属于
201522,300017,概念属于,概念属于
200612,300017,概念属于,概念属于
202067,300017,概念属于,概念属于
200148,300017,概念属于,概念属于
200187,300017,概念属于,概念属于
202520,300017,概念属于,概念属于
200439,300017,概念属于,概念属于
202037,300017,概念属于,概念属于
201506,300017,概念属于,概念属于
201062,300017,概念属于,概念属于
202092,300017,概念属于,概念属于
203248,300017,概念属于,概念属于
200588,300017,概念属于,概念属于
202373,300017,概念属于,概念属于
200224,300017,概念属于,概念属于
201769,300017,概念属于,概念属于
202741,300017,概念属于,概念属于
200415,300018,概念属于,概念属于
200741,300018,概念属于,概念属于
201002,300018,概念属于,概念属于
202212,300018,概念属于,概念属于
202544,300018,概念属于,概念属于
201609,300018,概念属于,概念属于
200540,300018,概念属于,概念属于
201130,300018,概念属于,概念属于
200772,300018,概念属于,概念属于
200050,300018,概念属于,概念属于
200739,300018,概念属于,概念属于
200607,300018,概念属于,概念属于
201062,300018,概念属于,概念属于
200594,300018,概念属于,概念属于
200841,300018,概念属于,概念属于
201599,300018,概念属于,概念属于
201907,300018,概念属于,概念属于
202435,300018,概念属于,概念属于
200393,300018,概念属于,概念属于
202830,300018,概念属于,概念属于
201888,300018,概念属于,概念属于
202261,300018,概念属于,概念属于
200085,300018,概念属于,概念属于
202039,300018,概念属于,概念属于
201247,300018,概念属于,概念属于
200362,300018,概念属于,概念属于
202837,300018,概念属于,概念属于
202586,300018,概念属于,概念属于
200044,300018,概念属于,概念属于
200441,300018,概念属于,概念属于
203450,300018,概念属于,概念属于
200924,300018,概念属于,概念属于
200585,300018,概念属于,概念属于
200049,300018,概念属于,概念属于
200075,300018,概念属于,概念属于
200709,300018,概念属于,概念属于
200553,300018,概念属于,概念属于
201209,300018,概念属于,概念属于
200158,300018,概念属于,概念属于
203357,300018,概念属于,概念属于
203230,300018,概念属于,概念属于
201035,300018,概念属于,概念属于
201374,300019,概念属于,概念属于
