:START_ID,:END_ID,relation,:TYPE
200338,400005,行业属于,行业属于
200610,400005,行业属于,行业属于
201150,400005,行业属于,行业属于
202014,400005,行业属于,行业属于
201413,400005,行业属于,行业属于
202995,400005,行业属于,行业属于
200634,400005,行业属于,行业属于
202226,400005,行业属于,行业属于
202402,400005,行业属于,行业属于
202289,400005,行业属于,行业属于
201384,400005,行业属于,行业属于
201750,400005,行业属于,行业属于
200371,400005,行业属于,行业属于
201795,400005,行业属于,行业属于
202993,400005,行业属于,行业属于
201453,400005,行业属于,行业属于
201489,400005,行业属于,行业属于
202427,400005,行业属于,行业属于
201723,400005,行业属于,行业属于
201528,400005,行业属于,行业属于
202146,400005,行业属于,行业属于
201924,400005,行业属于,行业属于
200282,400005,行业属于,行业属于
201128,400005,行业属于,行业属于
200222,400005,行业属于,行业属于
200109,400005,行业属于,行业属于
201112,400005,行业属于,行业属于
203260,400005,行业属于,行业属于
202097,400005,行业属于,行业属于
200061,400005,行业属于,行业属于
200955,400005,行业属于,行业属于
202354,400005,行业属于,行业属于
201364,400005,行业属于,行业属于
202042,400005,行业属于,行业属于
200927,400005,行业属于,行业属于
202743,400005,行业属于,行业属于
203100,400005,行业属于,行业属于
202336,400005,行业属于,行业属于
202393,400005,行业属于,行业属于
201909,400005,行业属于,行业属于
202391,400005,行业属于,行业属于
201492,400005,行业属于,行业属于
201017,400005,行业属于,行业属于
201410,400005,行业属于,行业属于
201791,400005,行业属于,行业属于
200258,400005,行业属于,行业属于
200651,400005,行业属于,行业属于
200998,400005,行业属于,行业属于
201339,400005,行业属于,行业属于
201567,400005,行业属于,行业属于
200266,400005,行业属于,行业属于
202919,400005,行业属于,行业属于
200934,400005,行业属于,行业属于
203164,400005,行业属于,行业属于
203071,400005,行业属于,行业属于
202805,400005,行业属于,行业属于
200803,400005,行业属于,行业属于
203232,400005,行业属于,行业属于
202380,400005,行业属于,行业属于
203325,400005,行业属于,行业属于
201311,400005,行业属于,行业属于
201599,400005,行业属于,行业属于
200793,400005,行业属于,行业属于
200490,400005,行业属于,行业属于
200941,400005,行业属于,行业属于
201692,400005,行业属于,行业属于
202727,400005,行业属于,行业属于
202100,400005,行业属于,行业属于
202485,400005,行业属于,行业属于
201867,400005,行业属于,行业属于
200270,400005,行业属于,行业属于
202474,400005,行业属于,行业属于
203042,400005,行业属于,行业属于
202802,400005,行业属于,行业属于
201653,400005,行业属于,行业属于
201037,400005,行业属于,行业属于
201585,400005,行业属于,行业属于
200150,400005,行业属于,行业属于
202559,400005,行业属于,行业属于
200950,400005,行业属于,行业属于
201276,400005,行业属于,行业属于
203132,400005,行业属于,行业属于
202269,400005,行业属于,行业属于
201816,400005,行业属于,行业属于
201696,400005,行业属于,行业属于
