index:ID,name,code,status,:LABEL
200780,沪宁股份,300669,normal,企业
200781,香江控股,600162,normal,企业
200782,明星电力,600101,normal,企业
200783,创业环保,600874,normal,企业
200784,安居宝,300155,normal,企业
200785,唐山港,601000,normal,企业
200786,千山药机,300216,normal,企业
200787,宝钢股份,600019,normal,企业
200788,*ST宝鼎,002552,ST,企业
200789,穗恒运Ａ,000531,normal,企业
200790,兰太实业,600328,normal,企业
200791,重庆建工,600939,normal,企业
200792,德美化工,002054,normal,企业
200793,金陵药业,000919,normal,企业
200794,井神股份,603299,normal,企业
200795,全柴动力,600218,normal,企业
200796,绝味食品,603517,normal,企业
200797,云内动力,000903,normal,企业
200798,和科达,002816,normal,企业
200799,中欣氟材,002915,normal,企业
200800,华立股份,603038,normal,企业
200801,华铁科技,603300,normal,企业
200802,*ST信通,600289,ST,企业
200803,新华制药,000756,normal,企业
200804,金河生物,002688,normal,企业
200805,江河集团,601886,normal,企业
200806,皖新传媒,601801,normal,企业
200807,中国核建,601611,normal,企业
200808,萃华珠宝,002731,normal,企业
200809,广博股份,002103,normal,企业
200810,华联股份,000882,normal,企业
200811,博通股份,600455,normal,企业
200812,麦捷科技,300319,normal,企业
200813,天华院,600579,normal,企业
200814,皖维高新,600063,normal,企业
200815,复旦复华,600624,normal,企业
200816,海欣食品,002702,normal,企业
200817,霞客环保,002015,normal,企业
200818,江苏索普,600746,normal,企业
200819,上海电影,601595,normal,企业
200820,易见股份,600093,normal,企业
200821,大龙地产,600159,normal,企业
200822,华东重机,002685,normal,企业
200823,海南矿业,601969,normal,企业
200824,亚星客车,600213,normal,企业
200825,福晶科技,002222,normal,企业
200826,露天煤业,002128,normal,企业
200827,出版传媒,601999,normal,企业
200828,鲁商置业,600223,normal,企业
200829,利民股份,002734,normal,企业
200830,明牌珠宝,002574,normal,企业
200831,禾望电气,603063,normal,企业
200832,国机通用,600444,normal,企业
200833,五矿发展,600058,normal,企业
200834,阳煤化工,600691,normal,企业
200835,华天酒店,000428,normal,企业
200836,华域汽车,600741,normal,企业
200837,广日股份,600894,normal,企业
200838,同德化工,002360,normal,企业
200839,莱宝高科,002106,normal,企业
200840,太阳纸业,002078,normal,企业
200841,泰达股份,000652,normal,企业
200842,中润资源,000506,normal,企业
200843,民盛金科,002647,normal,企业
200844,亚太药业,002370,normal,企业
200845,翠微股份,603123,normal,企业
200846,一拖股份,601038,normal,企业
200847,徐家汇,002561,normal,企业
200848,上海凤凰,600679,normal,企业
200849,ST昌鱼,600275,ST,企业
200850,万里扬,002434,normal,企业
200851,新乡化纤,000949,normal,企业
200852,长航凤凰,000520,normal,企业
200853,宁波热电,600982,normal,企业
200854,中路股份,600818,normal,企业
200855,快克股份,603203,normal,企业
200856,东信和平,002017,normal,企业
200857,中国中冶,601618,normal,企业
200858,紫江企业,600210,normal,企业
200859,华策影视,300133,normal,企业
200860,清源股份,603628,normal,企业
200861,上海洗霸,603200,normal,企业
200862,北京城乡,600861,normal,企业
200863,北方股份,600262,normal,企业
200864,大千生态,603955,normal,企业
200865,天坛生物,600161,normal,企业
200866,天地科技,600582,normal,企业
200867,龙江交通,601188,normal,企业
200868,山推股份,000680,normal,企业
200869,黔轮胎Ａ,000589,normal,企业
200870,山河智能,002097,normal,企业
200871,新华网,603888,normal,企业
200872,金晶科技,600586,normal,企业
200873,中船防务,600685,normal,企业
200874,威华股份,002240,normal,企业
200875,新澳股份,603889,normal,企业
200876,弘业股份,600128,normal,企业
200877,大连重工,002204,normal,企业
200878,和晶科技,300279,normal,企业
200879,开润股份,300577,normal,企业
200880,深纺织Ａ,000045,normal,企业
200881,大元泵业,603757,normal,企业
200882,益民集团,600824,normal,企业
200883,泰禾光电,603656,normal,企业
200884,西部材料,002149,normal,企业
200885,华微电子,600360,normal,企业
200886,中持股份,603903,normal,企业
200887,华夏银行,600015,normal,企业
200888,陕天然气,002267,normal,企业
200889,红豆股份,600400,normal,企业
200890,恒银金融,603106,normal,企业
200891,信捷电气,603416,normal,企业
200892,巨力索具,002342,normal,企业
200893,智飞生物,300122,normal,企业
200894,浙富控股,002266,normal,企业
200895,凤凰光学,600071,normal,企业
200896,ST岩石,600696,ST,企业
200897,耀皮玻璃,600819,normal,企业
200898,银信科技,300231,normal,企业
200899,奥康国际,603001,normal,企业
200900,新赛股份,600540,normal,企业
200901,奥飞数据,300738,normal,企业
200902,亚泰集团,600881,normal,企业
200903,佩蒂股份,300673,normal,企业
200904,深桑达Ａ,000032,normal,企业
200905,百洋股份,002696,normal,企业
200906,大西洋,600558,normal,企业
200907,华峰氨纶,002064,normal,企业
200908,山东出版,601019,normal,企业
200909,上海雅仕,603329,normal,企业
200910,贝肯能源,002828,normal,企业
200911,湘潭电化,002125,normal,企业
200912,武汉中商,000785,normal,企业
200913,东材科技,601208,normal,企业
200914,广安爱众,600979,normal,企业
200915,润邦股份,002483,normal,企业
200916,东风股份,601515,normal,企业
200917,德联集团,002666,normal,企业
200918,招商公路,001965,normal,企业
200919,弘高创意,002504,normal,企业
200920,湖南投资,000548,normal,企业
200921,沃尔核材,002130,normal,企业
200922,沈阳化工,000698,normal,企业
200923,京能置业,600791,normal,企业
200924,龙源技术,300105,normal,企业
200925,皇氏集团,002329,normal,企业
200926,红 宝 丽,002165,normal,企业
200927,马应龙,600993,normal,企业
200928,汇鸿集团,600981,normal,企业
200929,北京文化,000802,normal,企业
200930,广深铁路,601333,normal,企业
200931,光电股份,600184,normal,企业
200932,天保基建,000965,normal,企业
200933,远光软件,002063,normal,企业
200934,吉林敖东,000623,normal,企业
200935,爱尔眼科,300015,normal,企业
200936,ST景谷,600265,ST,企业
200937,沪电股份,002463,normal,企业
200938,中材科技,002080,normal,企业
200939,顺丰控股,002352,normal,企业
200940,仟源医药,300254,normal,企业
200941,华东医药,000963,normal,企业
200942,再升科技,603601,normal,企业
200943,精研科技,300709,normal,企业
200944,游久游戏,600652,normal,企业
200945,精锻科技,300258,normal,企业
200946,东旭蓝天,000040,normal,企业
200947,华统股份,002840,normal,企业
200948,梦洁股份,002397,normal,企业
200949,东方精工,002611,normal,企业
200950,恒康医疗,002219,normal,企业
200951,青岛双星,000599,normal,企业
200952,全 聚 德,002186,normal,企业
200953,北大荒,600598,normal,企业
200954,南方传媒,601900,normal,企业
200955,华北制药,600812,normal,企业
200956,浦东建设,600284,normal,企业
200957,冰轮环境,000811,normal,企业
200958,维格娜丝,603518,normal,企业
200959,万林股份,603117,normal,企业
200960,宁波高发,603788,normal,企业
200961,四方股份,601126,normal,企业
200962,戴维医疗,300314,normal,企业
200963,广汇汽车,600297,normal,企业
200964,*ST因美,002570,ST,企业
200965,得利斯,002330,normal,企业
200966,道道全,002852,normal,企业
200967,四川美丰,000731,normal,企业
200968,大名城,600094,normal,企业
200969,友邦吊顶,002718,normal,企业
200970,华邦健康,002004,normal,企业
200971,敦煌种业,600354,normal,企业
200972,长荣股份,300195,normal,企业
200973,松芝股份,002454,normal,企业
200974,香溢融通,600830,normal,企业
200975,奥普光电,002338,normal,企业
200976,国药股份,600511,normal,企业
200977,柏堡龙,002776,normal,企业
200978,金海环境,603311,normal,企业
200979,奥瑞金,002701,normal,企业
200980,宝馨科技,002514,normal,企业
200981,桂冠电力,600236,normal,企业
200982,维尔利,300190,normal,企业
200983,舍得酒业,600702,normal,企业
200984,盐 田 港,000088,normal,企业
200985,读者传媒,603999,normal,企业
200986,湖南发展,000722,normal,企业
200987,海兴电力,603556,normal,企业
200988,中粮地产,000031,normal,企业
200989,葵花药业,002737,normal,企业
200990,广电网络,600831,normal,企业
200991,城投控股,600649,normal,企业
200992,大理药业,603963,normal,企业
200993,铁流股份,603926,normal,企业
200994,北部湾旅,603869,normal,企业
200995,*ST大唐,600198,ST,企业
200996,陕鼓动力,601369,normal,企业
200997,中国石化,600028,normal,企业
200998,云南白药,000538,normal,企业
200999,中材国际,600970,normal,企业
201000,新亚制程,002388,normal,企业
201001,华英农业,002321,normal,企业
201002,龙净环保,600388,normal,企业
201003,长青股份,002391,normal,企业
201004,特 力Ａ,000025,normal,企业
201005,英飞特,300582,normal,企业
201006,三雄极光,300625,normal,企业
201007,元成股份,603388,normal,企业
201008,一心堂,002727,normal,企业
201009,金瑞矿业,600714,normal,企业
201010,绿城水务,601368,normal,企业
201011,力星股份,300421,normal,企业
201012,益盛药业,002566,normal,企业
201013,乐通股份,002319,normal,企业
201014,乐凯胶片,600135,normal,企业
201015,越秀金控,000987,normal,企业
201016,川大智胜,002253,normal,企业
201017,丰原药业,000153,normal,企业
201018,英特集团,000411,normal,企业
201019,中国人寿,601628,normal,企业
201020,潍柴重机,000880,normal,企业
201021,数源科技,000909,normal,企业
201022,开开实业,600272,normal,企业
201023,深高速,600548,normal,企业
201024,思源电气,002028,normal,企业
201025,中环装备,300140,normal,企业
201026,青海春天,600381,normal,企业
201027,德展健康,000813,normal,企业
201028,大晟文化,600892,normal,企业
201029,氯碱化工,600618,normal,企业
201030,崇达技术,002815,normal,企业
201031,中马传动,603767,normal,企业
201032,爱仕达,002403,normal,企业
201033,嘉化能源,600273,normal,企业
201034,国投资本,600061,normal,企业
201035,雪浪环境,300385,normal,企业
201036,华荣股份,603855,normal,企业
201037,沃华医药,002107,normal,企业
201038,岳阳兴长,000819,normal,企业
201039,华瑞股份,300626,normal,企业
201040,西王食品,000639,normal,企业
201041,深物业A,000011,normal,企业
201042,天域生态,603717,normal,企业
201043,盛通股份,002599,normal,企业
201044,幸福蓝海,300528,normal,企业
201045,宏达高科,002144,normal,企业
201046,睿能科技,603933,normal,企业
201047,圣龙股份,603178,normal,企业
201048,三七互娱,002555,normal,企业
201049,星光农机,603789,normal,企业
201050,理工环科,002322,normal,企业
201051,均胜电子,600699,normal,企业
201052,中昌数据,600242,normal,企业
201053,九强生物,300406,normal,企业
201054,新华医疗,600587,normal,企业
201055,南大光电,300346,normal,企业
201056,艾德生物,300685,normal,企业
201057,汇中股份,300371,normal,企业
201058,普莱柯,603566,normal,企业
201059,道恩股份,002838,normal,企业
201060,晨丰科技,603685,normal,企业
201061,大豪科技,603025,normal,企业
201062,威孚高科,000581,normal,企业
201063,川金诺,300505,normal,企业
201064,同仁堂,600085,normal,企业
201065,德生科技,002908,normal,企业
201066,欧派家居,603833,normal,企业
201067,继峰股份,603997,normal,企业
201068,麦迪科技,603990,normal,企业
201069,南卫股份,603880,normal,企业
201070,四通股份,603838,normal,企业
201071,华扬联众,603825,normal,企业
201072,乾景园林,603778,normal,企业
201073,南威软件,603636,normal,企业
201074,韦尔股份,603501,normal,企业
201075,广东骏亚,603386,normal,企业
201076,迪生力,603335,normal,企业
201077,福鞍股份,603315,normal,企业
201078,德新交运,603032,normal,企业
201079,新宏泰,603016,normal,企业
201080,弘讯科技,603015,normal,企业
201081,龙宇燃油,603003,normal,企业
201082,大连港,601880,normal,企业
201083,中远海发,601866,normal,企业
201084,光大银行,601818,normal,企业
201085,上海电气,601727,normal,企业
201086,郑煤机,601717,normal,企业
201087,中国电建,601669,normal,企业
201088,ST锐电,601558,ST,企业
201089,工商银行,601398,normal,企业
201090,XD中国中,601390,normal,企业
201091,农业银行,601288,normal,企业
201092,吉鑫科技,601218,normal,企业
201093,江南水务,601199,normal,企业
201094,海南橡胶,601118,normal,企业
201095,中国一重,601106,normal,企业
201096,重庆钢铁,601005,normal,企业
201097,宝胜股份,600973,normal,企业
201098,广西广电,600936,normal,企业
201099,伊利股份,600887,normal,企业
201100,华东电脑,600850,normal,企业
201101,上海临港,600848,normal,企业
201102,丹化科技,600844,normal,企业
201103,四川长虹,600839,normal,企业
201104,东方集团,600811,normal,企业
201105,天津磁卡,600800,normal,企业
201106,钱江生化,600796,normal,企业
201107,宁波富邦,600768,normal,企业
201108,园城黄金,600766,normal,企业
201109,中国海防,600764,normal,企业
201110,洲际油气,600759,normal,企业
201111,海航科技,600751,normal,企业
201112,江中药业,600750,normal,企业
201113,闻泰科技,600745,normal,企业
201114,华远地产,600743,normal,企业
201115,中粮糖业,600737,normal,企业
201116,SST前锋,600733,ST,企业
201117,湖南海利,600731,normal,企业
201118,宁波富达,600724,normal,企业
201119,大连热电,600719,normal,企业
201120,凤凰股份,600716,normal,企业
201121,南京医药,600713,normal,企业
201122,中航资本,600705,normal,企业
201123,*ST工新,600701,ST,企业
201124,亚通股份,600692,normal,企业
201125,上海石化,600688,normal,企业
201126,刚泰控股,600687,normal,企业
201127,四川金顶,600678,normal,企业
201128,哈药股份,600664,normal,企业
201129,万业企业,600641,normal,企业
201130,龙头股份,600630,normal,企业
201131,莫高股份,600543,normal,企业
201132,江南高纤,600527,normal,企业
201133,海航基础,600515,normal,企业
201134,黑牡丹,600510,normal,企业
201135,天富能源,600509,normal,企业
201136,上海能源,600508,normal,企业
201137,香梨股份,600506,normal,企业
201138,安徽水利,600502,normal,企业
201139,鹏欣资源,600490,normal,企业
201140,扬农化工,600486,normal,企业
201141,信威集团,600485,normal,企业
201142,*ST柳化,600423,ST,企业
201143,*ST抚钢,600399,ST,企业
201144,*ST安煤,600397,ST,企业
201145,三房巷,600370,normal,企业
201146,国旅联合,600358,normal,企业
201147,精伦电子,600355,normal,企业
201148,国机汽车,600335,normal,企业
201149,长春燃气,600333,normal,企业
201150,中新药业,600329,normal,企业
201151,新力金融,600318,normal,企业
201152,XD营口港,600317,normal,企业
201153,荣华实业,600311,normal,企业
201154,酒钢宏兴,600307,normal,企业
201155,维维股份,600300,normal,企业
201156,三峡新材,600293,normal,企业
201157,华仪电气,600290,normal,企业
201158,钱江水利,600283,normal,企业
201159,太化股份,600281,normal,企业
201160,青海华鼎,600243,normal,企业
201161,时代万恒,600241,normal,企业
201162,金鹰股份,600232,normal,企业
201163,瀚叶股份,600226,normal,企业
201164,天津松江,600225,normal,企业
201165,海航控股,600221,normal,企业
201166,南山铝业,600219,normal,企业
201167,中再资环,600217,normal,企业
201168,*ST罗顿,600209,ST,企业
201169,东安动力,600178,normal,企业
201170,雅戈尔,600177,normal,企业
201171,美都能源,600175,normal,企业
201172,太原重工,600169,normal,企业
201173,福田汽车,600166,normal,企业
201174,永泰能源,600157,normal,企业
201175,商赢环球,600146,normal,企业
201176,*ST新亿,600145,ST,企业
201177,金发科技,600143,normal,企业
201178,宏图高科,600122,normal,企业
201179,特变电工,600089,normal,企业
201180,东方金钰,600086,normal,企业
201181,宋都股份,600077,normal,企业
201182,上海梅林,600073,normal,企业
201183,浙江广厦,600052,normal,企业
201184,楚天高速,600035,normal,企业
201185,福建高速,600033,normal,企业
201186,山东钢铁,600022,normal,企业
201187,中原高速,600020,normal,企业
201188,日照港,600017,normal,企业
201189,首创股份,600008,normal,企业
201190,宁德时代,300750,normal,企业
201191,御家汇,300740,normal,企业
201192,海特生物,300683,normal,企业
201193,大烨智能,300670,normal,企业
201194,立昂技术,300603,normal,企业
201195,汇金科技,300561,normal,企业
201196,横河模具,300539,normal,企业
201197,金冠电气,300510,normal,企业
201198,通合科技,300491,normal,企业
201199,康斯特,300445,normal,企业
201200,四通新材,300428,normal,企业
201201,天翔环境,300362,normal,企业
201202,联创互联,300343,normal,企业
201203,旋极信息,300324,normal,企业
201204,聚飞光电,300303,normal,企业
201205,森远股份,300210,normal,企业
201206,海伦哲,300201,normal,企业
201207,纳川股份,300198,normal,企业
201208,铁汉生态,300197,normal,企业
201209,永清环保,300187,normal,企业
201210,通裕重工,300185,normal,企业
201211,朗源股份,300175,normal,企业
201212,汤臣倍健,300146,normal,企业
201213,英唐智控,300131,normal,企业
201214,东方日升,300118,normal,企业
201215,向日葵,300111,normal,企业
201216,吉药控股,300108,normal,企业
201217,回天新材,300041,normal,企业
201218,*金亚,300028,normal,企业
201219,网宿科技,300017,normal,企业
201220,天海防务,300008,normal,企业
201221,绿康生化,002868,normal,企业
201222,盘龙药业,002864,normal,企业
201223,三晖电气,002857,normal,企业
201224,美芝股份,002856,normal,企业
201225,比音勒芬,002832,normal,企业
201226,东方中科,002819,normal,企业
201227,凯龙股份,002783,normal,企业
201228,高科石化,002778,normal,企业
201229,天际股份,002759,normal,企业
201230,东方新星,002755,normal,企业
201231,国光股份,002749,normal,企业
201232,富煌钢构,002743,normal,企业
201233,万达电影,002739,normal,企业
201234,金莱特,002723,normal,企业
201235,麦趣尔,002719,normal,企业
201236,金贵银业,002716,normal,企业
201237,国盛金控,002670,normal,企业
201238,奥马电器,002668,normal,企业
201239,首航节能,002665,normal,企业
201240,摩登大道,002656,normal,企业
201241,加加食品,002650,normal,企业
201242,勤上股份,002638,normal,企业
201243,华西能源,002630,normal,企业
201244,露笑科技,002617,normal,企业
201245,爱康科技,002610,normal,企业
201246,世纪华通,002602,normal,企业
201247,清新环境,002573,normal,企业
201248,步森股份,002569,normal,企业
201249,唐人神,002567,normal,企业
201250,新联电子,002546,normal,企业
201251,达华智能,002512,normal,企业
201252,大康农业,002505,normal,企业
201253,搜于特,002503,normal,企业
201254,骅威文化,002502,normal,企业
201255,辉丰股份,002496,normal,企业
201256,希努尔,002485,normal,企业
201257,广田集团,002482,normal,企业
201258,常宝股份,002478,normal,企业
201259,雏鹰农牧,002477,normal,企业
201260,众应互联,002464,normal,企业
201261,康得新,002450,normal,企业
201262,中南文化,002445,normal,企业
201263,誉衡药业,002437,normal,企业
201264,兴森科技,002436,normal,企业
201265,棕榈股份,002431,normal,企业
201266,必康股份,002411,normal,企业
201267,齐翔腾达,002408,normal,企业
201268,卓翼科技,002369,normal,企业
201269,中恒电气,002364,normal,企业
201270,北讯集团,002359,normal,企业
201271,东方园林,002310,normal,企业
201272,中利集团,002309,normal,企业
201273,精艺股份,002295,normal,企业
201274,友阿股份,002277,normal,企业
201275,*ST东南,002263,ST,企业
201276,上海莱士,002252,normal,企业
201277,澳洋顺昌,002245,normal,企业
201278,奥特佳,002239,normal,企业
201279,恒邦股份,002237,normal,企业
201280,江南化工,002226,normal,企业
201281,三 力 士,002224,normal,企业
201282,天宝食品,002220,normal,企业
201283,飞马国际,002210,normal,企业
201284,*ST准油,002207,ST,企业
201285,楚江新材,002171,normal,企业
201286,东方锆业,002167,normal,企业
201287,报 喜 鸟,002154,normal,企业
201288,广电运通,002152,normal,企业
201289,新光圆成,002147,normal,企业
201290,贤丰控股,002141,normal,企业
201291,科陆电子,002121,normal,企业
201292,天润数娱,002113,normal,企业
201293,冠福股份,002102,normal,企业
201294,浔兴股份,002098,normal,企业
201295,新 海 宜,002089,normal,企业
201296,东方海洋,002086,normal,企业
201297,万邦德,002082,normal,企业
201298,苏州固锝,002079,normal,企业
201299,沙钢股份,002075,normal,企业
201300,景兴纸业,002067,normal,企业
201301,瑞泰科技,002066,normal,企业
201302,云南旅游,002059,normal,企业
201303,中工国际,002051,normal,企业
201304,山东威达,002026,normal,企业
201305,盾安环境,002011,normal,企业
201306,*ST 中绒,000982,ST,企业
201307,*ST中基,000972,ST,企业
201308,盈峰环境,000967,normal,企业
201309,钱江摩托,000913,normal,企业
201310,*ST天化,000912,ST,企业
201311,景峰医药,000908,normal,企业
201312,海印股份,000861,normal,企业
201313,东莞控股,000828,normal,企业
201314,太钢不锈,000825,normal,企业
201315,铁岭新城,000809,normal,企业
201316,凯撒旅游,000796,normal,企业
201317,三毛派神,000779,normal,企业
201318,漳州发展,000753,normal,企业
201319,锌业股份,000751,normal,企业
201320,美锦能源,000723,normal,企业
201321,黑芝麻,000716,normal,企业
201322,京蓝科技,000711,normal,企业
201323,河钢股份,000709,normal,企业
201324,惠天热电,000692,normal,企业
201325,宝新能源,000690,normal,企业
201326,当代东方,000673,normal,企业
201327,金鸿控股,000669,normal,企业
201328,经纬纺机,000666,normal,企业
201329,茂化实华,000637,normal,企业
201330,天茂集团,000627,normal,企业
201331,海螺型材,000619,normal,企业
201332,海航投资,000616,normal,企业
201333,天首发展,000611,normal,企业
201334,中迪投资,000609,normal,企业
201335,华媒控股,000607,normal,企业
201336,盛达矿业,000603,normal,企业
201337,金洲慈航,000587,normal,企业
201338,海马汽车,000572,normal,企业
201339,海南海药,000566,normal,企业
201340,供销大集,000564,normal,企业
201341,陕国投Ａ,000563,normal,企业
201342,靖远煤电,000552,normal,企业
201343,金浦钛业,000545,normal,企业
201344,中天金融,000540,normal,企业
201345,紫光学大,000526,normal,企业
201346,兴业矿业,000426,normal,企业
201347,南京公用,000421,normal,企业
201348,*ST地矿,000409,ST,企业
201349,藏格控股,000408,normal,企业
201350,东方市场,000301,normal,企业
201351,中联重科,000157,normal,企业
201352,广聚能源,000096,normal,企业
201353,天健集团,000090,normal,企业
201354,皇庭国际,000056,normal,企业
201355,*ST康达,000048,ST,企业
201356,中洲控股,000042,normal,企业
201357,深大通,000038,normal,企业
201358,深深房Ａ,000029,normal,企业
201359,深科技,000021,normal,企业
201360,美丽生态,000010,normal,企业
201361,神州高铁,000008,normal,企业
201362,金陵体育,300651,normal,企业
201363,上海钢联,300226,normal,企业
201364,通化东宝,600867,normal,企业
201365,华润双鹤,600062,normal,企业
201366,海波重科,300517,normal,企业
201367,龙马环卫,603686,normal,企业
201368,苏州科达,603660,normal,企业
201369,恒华科技,300365,normal,企业
201370,亚玛顿,002623,normal,企业
201371,先锋电子,002767,normal,企业
201372,天能重工,300569,normal,企业
201373,东江环保,002672,normal,企业
201374,白云机场,600004,normal,企业
201375,洛阳玻璃,600876,normal,企业
201376,八菱科技,002592,normal,企业
201377,安靠智电,300617,normal,企业
201378,广生堂,300436,normal,企业
201379,坚朗五金,002791,normal,企业
201380,新奥股份,600803,normal,企业
201381,泰和新材,002254,normal,企业
201382,国科微,300672,normal,企业
201383,瑞尔特,002790,normal,企业
201384,千金药业,600479,normal,企业
201385,上海亚虹,603159,normal,企业
201386,康达新材,002669,normal,企业
201387,国美通讯,600898,normal,企业
201388,富安娜,002327,normal,企业
201389,惠发股份,603536,normal,企业
201390,科大智能,300222,normal,企业
201391,乐普医疗,300003,normal,企业
201392,亚联发展,002316,normal,企业
201393,华大基因,300676,normal,企业
201394,海能达,002583,normal,企业
201395,新黄浦,600638,normal,企业
201396,科隆股份,300405,normal,企业
201397,艾艾精工,603580,normal,企业
201398,畅联股份,603648,normal,企业
201399,华菱钢铁,000932,normal,企业
201400,飞亚达Ａ,000026,normal,企业
201401,美利云,000815,normal,企业
201402,徕木股份,603633,normal,企业
201403,力生制药,002393,normal,企业
201404,奇精机械,603677,normal,企业
201405,腾信股份,300392,normal,企业
201406,东方电缆,603606,normal,企业
201407,凯发电气,300407,normal,企业
201408,南通锻压,300280,normal,企业
201409,中航重机,600765,normal,企业
201410,ST生化,000403,ST,企业
201411,航新科技,300424,normal,企业
201412,南京银行,601009,normal,企业
201413,亚宝药业,600351,normal,企业
201414,五矿资本,600390,normal,企业
201415,龙津药业,002750,normal,企业
201416,天音控股,000829,normal,企业
201417,碳元科技,603133,normal,企业
201418,恒生电子,600570,normal,企业
201419,宝光股份,600379,normal,企业
201420,九安医疗,002432,normal,企业
201421,上海九百,600838,normal,企业
201422,光莆股份,300632,normal,企业
201423,重庆燃气,600917,normal,企业
201424,宜华生活,600978,normal,企业
201425,首商股份,600723,normal,企业
201426,博闻科技,600883,normal,企业
201427,熙菱信息,300588,normal,企业
201428,煌上煌,002695,normal,企业
201429,晨化股份,300610,normal,企业
201430,浙江众成,002522,normal,企业
201431,安信信托,600816,normal,企业
201432,银座股份,600858,normal,企业
201433,天康生物,002100,normal,企业
201434,金钼股份,601958,normal,企业
201435,江苏银行,600919,normal,企业
201436,华鲁恒升,600426,normal,企业
201437,常山北明,000158,normal,企业
201438,江西长运,600561,normal,企业
201439,安泰科技,000969,normal,企业
201440,隧道股份,600820,normal,企业
201441,天和防务,300397,normal,企业
201442,上港集团,600018,normal,企业
201443,南兴装备,002757,normal,企业
201444,皖通高速,600012,normal,企业
201445,宝鹰股份,002047,normal,企业
201446,美盈森,002303,normal,企业
201447,民生银行,600016,normal,企业
201448,同济堂,600090,normal,企业
201449,合肥百货,000417,normal,企业
201450,常熟银行,601128,normal,企业
201451,交通银行,601328,normal,企业
201452,白云电器,603861,normal,企业
201453,交大昂立,600530,normal,企业
201454,龙星化工,002442,normal,企业
201455,新华联,000620,normal,企业
201456,九州通,600998,normal,企业
201457,燕塘乳业,002732,normal,企业
201458,久远银海,002777,normal,企业
201459,金路集团,000510,normal,企业
201460,农 产 品,000061,normal,企业
201461,皮阿诺,002853,normal,企业
201462,贵糖股份,000833,normal,企业
201463,尚品宅配,300616,normal,企业
201464,广州港,601228,normal,企业
201465,秋林集团,600891,normal,企业
201466,开滦股份,600997,normal,企业
201467,海油工程,600583,normal,企业
201468,鱼跃医疗,002223,normal,企业
201469,红旗连锁,002697,normal,企业
201470,华通医药,002758,normal,企业
201471,恒润股份,603985,normal,企业
201472,南 玻Ａ,000012,normal,企业
201473,金杯电工,002533,normal,企业
201474,东方明珠,600637,normal,企业
201475,兴业银行,601166,normal,企业
201476,中信国安,000839,normal,企业
201477,上汽集团,600104,normal,企业
201478,上实发展,600748,normal,企业
201479,仙琚制药,002332,normal,企业
201480,高争民爆,002827,normal,企业
201481,吉林森工,600189,normal,企业
201482,金龙机电,300032,normal,企业
201483,日出东方,603366,normal,企业
201484,海通证券,600837,normal,企业
201485,广东榕泰,600589,normal,企业
201486,中威电子,300270,normal,企业
201487,格力地产,600185,normal,企业
201488,新坐标,603040,normal,企业
201489,天士力,600535,normal,企业
201490,强力新材,300429,normal,企业
201491,新宁物流,300013,normal,企业
201492,海王生物,000078,normal,企业
201493,平安银行,000001,normal,企业
201494,津劝业,600821,normal,企业
201495,安徽合力,600761,normal,企业
201496,国检集团,603060,normal,企业
201497,信隆健康,002105,normal,企业
201498,东兴证券,601198,normal,企业
201499,时代出版,600551,normal,企业
201500,大有能源,600403,normal,企业
201501,三维工程,002469,normal,企业
201502,新通联,603022,normal,企业
201503,秀强股份,300160,normal,企业
201504,光力科技,300480,normal,企业
201505,南宁百货,600712,normal,企业
201506,苏常柴Ａ,000570,normal,企业
201507,冠豪高新,600433,normal,企业
201508,赣粤高速,600269,normal,企业
201509,南华生物,000504,normal,企业
201510,中远海能,600026,normal,企业
201511,双环传动,002472,normal,企业
201512,广百股份,002187,normal,企业
201513,银河生物,000806,normal,企业
201514,山西汾酒,600809,normal,企业
201515,中国重工,601989,normal,企业
201516,中葡股份,600084,normal,企业
201517,厦工股份,600815,normal,企业
201518,大众交通,600611,normal,企业
201519,汇嘉时代,603101,normal,企业
201520,白银有色,601212,normal,企业
201521,华铭智能,300462,normal,企业
201522,晨鸣纸业,000488,normal,企业
201523,福建水泥,600802,normal,企业
201524,博信股份,600083,normal,企业
201525,中国重汽,000951,normal,企业
201526,ST明科,600091,ST,企业
201527,富瀚微,300613,normal,企业
201528,康恩贝,600572,normal,企业
201529,云南锗业,002428,normal,企业
201530,潜能恒信,300191,normal,企业
201531,大金重工,002487,normal,企业
201532,中国医药,600056,normal,企业
201533,普利特,002324,normal,企业
201534,赢合科技,300457,normal,企业
201535,至正股份,603991,normal,企业
201536,积成电子,002339,normal,企业
201537,上海天洋,603330,normal,企业
201538,云煤能源,600792,normal,企业
201539,同达创业,600647,normal,企业
201540,中国石油,601857,normal,企业
201541,诚志股份,000990,normal,企业
201542,华泰证券,601688,normal,企业
201543,模塑科技,000700,normal,企业
201544,宏润建设,002062,normal,企业
201545,荣晟环保,603165,normal,企业
201546,长鹰信质,002664,normal,企业
201547,中油资本,000617,normal,企业
201548,伯特利,603596,normal,企业
201549,苏宁环球,000718,normal,企业
201550,宁波建工,601789,normal,企业
201551,荃银高科,300087,normal,企业
201552,捷成股份,300182,normal,企业
201553,轴研科技,002046,normal,企业
201554,天地源,600665,normal,企业
201555,联得装备,300545,normal,企业
201556,优德精密,300549,normal,企业
201557,聚龙股份,300202,normal,企业
201558,数字政通,300075,normal,企业
201559,日播时尚,603196,normal,企业
